what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.emf,1.2.500.v201701191735,"org.eclipse.wst.common.emf",1582775490809
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107081800,"org.eclipse.wst.common.emfworkbench.integration",1582775490809
started,bundle,org.eclipse.wst.common.frameworks,1.2.200.v201304241450,"org.eclipse.wst.common.frameworks",1582775490809
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030423,"org.eclipse.wst.common.project.facet.core",1582775490809
started,bundle,org.eclipse.wst.web,1.1.800.v201312041437,"org.eclipse.wst.web",1582775490809
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1582775490809
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1582775490809
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1582775490809
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1582775490810
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1582775490810
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1582775490810
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1582775490810
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1582775490810
os,sysinfo,,,"win32",1582775490814
arch,sysinfo,,,"x86",1582775490814
ws,sysinfo,,,"win32",1582775490814
locale,sysinfo,,,"en_IN",1582775490814
processors,sysinfo,,,"4",1582775490814
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1582775490814
java.runtime.version,sysinfo,,,"1.8.0_221-b11",1582775490814
java.specification.name,sysinfo,,,"Java Platform API Specification",1582775490814
java.specification.vendor,sysinfo,,,"Oracle Corporation",1582775490814
java.specification.version,sysinfo,,,"1.8",1582775490814
java.vendor,sysinfo,,,"Oracle Corporation",1582775490814
java.version,sysinfo,,,"1.8.0_221",1582775490814
java.vm.info,sysinfo,,,"mixed mode",1582775490814
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1582775490814
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1582775490814
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1582775490814
java.vm.specification.version,sysinfo,,,"1.8",1582775490814
java.vm.vendor,sysinfo,,,"Oracle Corporation",1582775490814
java.vm.version,sysinfo,,,"25.221-b11",1582775490814
deactivated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775494010
activated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775504351
executed,command,org.eclipse.ui.ide,3.12.3.v20170119-0935,"org.eclipse.e4.ui.importer.openDirectory",1582775504359
deactivated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775514766
activated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775525075
executed,command,org.eclipse.ui.ide,3.12.3.v20170119-0935,"org.eclipse.e4.ui.importer.openDirectory",1582775525083
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.views.showView",1582775534863
deactivated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775543956
started,bundle,org.eclipse.jst.j2ee.ui,1.1.900.v201602161345,"org.eclipse.jst.j2ee.ui",1582775544180
opened,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775544381
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.900.v201602161345,"org.eclipse.jst.j2ee.J2EEPerspective",1582775544381
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.window.newWindow",1582775544381
deactivated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775546908
activated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775546933
deactivated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775546990
activated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775546999
deactivated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775550043
activated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775550133
deactivated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775551548
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.600.v201302011850,"org.eclipse.jst.j2ee.navigator.ui",1582775551928
activated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775552498
deactivated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775552534
activated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775554000
deactivated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775554012
activated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775556918
deactivated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775561156
activated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775580687
executed,command,org.eclipse.ui.ide,3.12.3.v20170119-0935,"org.eclipse.e4.ui.importer.openDirectory",1582775580693
started,bundle,org.eclipse.cft.server.ui,1.0.108.v201703012110,"org.eclipse.cft.server.ui",1582775582121
started,bundle,org.eclipse.cft.server.standalone.ui,1.0.4.v201703012110,"org.eclipse.cft.server.standalone.ui",1582775582121
started,bundle,org.eclipse.tm.terminal.connector.local,4.2.0.201609191434,"org.eclipse.tm.terminal.connector.local",1582775582131
started,bundle,org.eclipse.tm.terminal.control,4.2.0.201609191434,"org.eclipse.tm.terminal.control",1582775582132
executed,command,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.file.refresh",1582775583870
deactivated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775588973
activated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775658124
activated,view,org.eclipse.ui.views,,"org.eclipse.ui.views.ContentOutline",1582775660149
closed,view,org.eclipse.ui.navigator.resources,3.5.101.v20161006-0640,"org.eclipse.ui.navigator.ProjectExplorer",1582775660184
closed,view,org.eclipse.ui.ide,3.12.3.v20170119-0935,"org.eclipse.ui.views.AllMarkersView",1582775660711
closed,view,org.eclipse.ui.views,,"org.eclipse.ui.views.ContentOutline",1582775660723
closed,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775660794
activated,view,org.eclipse.ui.navigator.resources,3.5.101.v20161006-0640,"org.eclipse.ui.navigator.ProjectExplorer",1582775662115
activated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775662121
deactivated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775663383
activated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775665148
closed,view,org.eclipse.ui.views,,"org.eclipse.ui.views.ContentOutline",1582775665187
closed,view,org.eclipse.ui.ide,3.12.3.v20170119-0935,"org.eclipse.ui.views.AllMarkersView",1582775665197
closed,view,org.eclipse.ui.navigator.resources,3.5.101.v20161006-0640,"org.eclipse.ui.navigator.ProjectExplorer",1582775665205
closed,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775665258
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.300.v20160504-1450,"org.eclipse.equinox.p2.garbagecollector",1582775665291
stopped,bundle,org.eclipse.m2e.logback.configuration,1.7.0.20160603-1933,"org.eclipse.m2e.logback.configuration",1582775665458
stopped,bundle,org.eclipse.recommenders.apidocs.rcp,2.4.6.v20170307-1041,"org.eclipse.recommenders.apidocs.rcp",1582775665458
stopped,bundle,org.eclipse.recommenders.coordinates.rcp,2.4.6.v20170307-1041,"org.eclipse.recommenders.coordinates.rcp",1582775665458
stopped,bundle,org.eclipse.recommenders.models,2.4.6.v20170307-1041,"org.eclipse.recommenders.models",1582775665459
stopped,bundle,org.eclipse.recommenders.coordinates,2.4.6.v20170307-1041,"org.eclipse.recommenders.coordinates",1582775665459
stopped,bundle,org.eclipse.egit.mylyn.ui,4.6.1.201703071140-r,"org.eclipse.egit.mylyn.ui",1582775665459
stopped,bundle,org.eclipse.tm.terminal.connector.local,4.2.0.201609191434,"org.eclipse.tm.terminal.connector.local",1582775665459
stopped,bundle,org.eclipse.tm.terminal.connector.process,4.2.0.201609191434,"org.eclipse.tm.terminal.connector.process",1582775665460
stopped,bundle,org.eclipse.tm.terminal.connector.serial,4.2.0.201609191434,"org.eclipse.tm.terminal.connector.serial",1582775665460
stopped,bundle,org.eclipse.tm.terminal.connector.ssh,4.2.0.201609191434,"org.eclipse.tm.terminal.connector.ssh",1582775665460
stopped,bundle,org.eclipse.tm.terminal.connector.telnet,4.2.0.201609191434,"org.eclipse.tm.terminal.connector.telnet",1582775665460
stopped,bundle,org.eclipse.tm.terminal.view.ui,4.2.0.201609191434,"org.eclipse.tm.terminal.view.ui",1582775665460
stopped,bundle,org.eclipse.egit.ui,4.6.1.201703071140-r,"org.eclipse.egit.ui",1582775665460
stopped,bundle,org.eclipse.oomph.setup.editor,1.7.0.v20170104-1401,"org.eclipse.oomph.setup.editor",1582775665460
stopped,bundle,org.eclipse.oomph.resources.edit,1.7.0.v20170103-0924,"org.eclipse.oomph.resources.edit",1582775665460
stopped,bundle,org.eclipse.oomph.workingsets.editor,1.7.0.v20161230-1057,"org.eclipse.oomph.workingsets.editor",1582775665460
stopped,bundle,org.eclipse.oomph.workingsets.edit,1.7.0.v20170104-1401,"org.eclipse.oomph.workingsets.edit",1582775665460
stopped,bundle,org.eclipse.oomph.predicates.edit,1.7.0.v20170104-1401,"org.eclipse.oomph.predicates.edit",1582775665460
stopped,bundle,org.eclipse.oomph.resources,1.7.0.v20170217-1028,"org.eclipse.oomph.resources",1582775665461
stopped,bundle,org.eclipse.oomph.workingsets,1.7.0.v20170104-1401,"org.eclipse.oomph.workingsets",1582775665461
stopped,bundle,org.eclipse.oomph.predicates,1.7.0.v20170104-1401,"org.eclipse.oomph.predicates",1582775665461
