what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.core,3.11.1.v20161115-1951,"org.eclipse.pde.core",1582775707953
started,bundle,org.eclipse.pde.launching,3.6.401.v20161115-0549,"org.eclipse.pde.launching",1582775707954
started,bundle,org.eclipse.pde.ui,3.9.100.v20161102-0517,"org.eclipse.pde.ui",1582775707955
started,bundle,org.eclipse.rse.connectorservice.local,2.1.400.201403100950,"org.eclipse.rse.connectorservice.local",1582775707955
started,bundle,org.eclipse.rse.core,3.3.100.201603151753,"org.eclipse.rse.core",1582775707955
started,bundle,org.eclipse.rse.files.ui,3.2.200.201507172213,"org.eclipse.rse.files.ui",1582775707956
started,bundle,org.eclipse.rse.services,3.3.0.201506120731,"org.eclipse.rse.services",1582775707956
started,bundle,org.eclipse.rse.services.local,2.2.1.201507180454,"org.eclipse.rse.services.local",1582775707956
started,bundle,org.eclipse.rse.subsystems.files.core,3.3.1.201403100950,"org.eclipse.rse.subsystems.files.core",1582775707957
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.300.201403251512,"org.eclipse.rse.subsystems.files.local",1582775707957
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.300.201403271554,"org.eclipse.rse.subsystems.shells.core",1582775707957
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.400.201403100950,"org.eclipse.rse.subsystems.shells.local",1582775707958
started,bundle,org.eclipse.rse.ui,3.3.300.201610252046,"org.eclipse.rse.ui",1582775707958
started,bundle,org.eclipse.team.core,3.8.0.v20160418-1534,"org.eclipse.team.core",1582775707958
started,bundle,org.eclipse.team.ui,3.8.0.v20160518-1906,"org.eclipse.team.ui",1582775707959
started,bundle,org.eclipse.tm.terminal.view.ui,4.2.0.201609191434,"org.eclipse.tm.terminal.view.ui",1582775707959
started,bundle,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui",1582775707960
started,bundle,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console",1582775707961
started,bundle,org.eclipse.ui.editors,3.10.1.v20161106-1856,"org.eclipse.ui.editors",1582775707961
started,bundle,org.eclipse.ui.ide,3.12.3.v20170119-0935,"org.eclipse.ui.ide",1582775707962
started,bundle,org.eclipse.ui.ide.application,1.1.101.v20160829-0827,"org.eclipse.ui.ide.application",1582775707963
started,bundle,org.eclipse.ui.intro,3.5.2.v20161116-1147,"org.eclipse.ui.intro",1582775707963
started,bundle,org.eclipse.ui.intro.quicklinks,1.0.0.v20160515-0255,"org.eclipse.ui.intro.quicklinks",1582775707964
started,bundle,org.eclipse.ui.intro.universal,3.3.1.v20160829-1558,"org.eclipse.ui.intro.universal",1582775707964
started,bundle,org.eclipse.ui.monitoring,1.1.2.v20170203-1115,"org.eclipse.ui.monitoring",1582775707964
started,bundle,org.eclipse.ui.navigator,3.6.101.v20161006-1120,"org.eclipse.ui.navigator",1582775707964
started,bundle,org.eclipse.ui.navigator.resources,3.5.101.v20161006-0640,"org.eclipse.ui.navigator.resources",1582775707965
started,bundle,org.eclipse.ui.net,1.3.0.v20160426-1633,"org.eclipse.ui.net",1582775707965
started,bundle,org.eclipse.ui.themes,1.1.300.v20161107-1827,"org.eclipse.ui.themes",1582775707965
started,bundle,org.eclipse.ui.trace,1.0.400.v20160509-1055,"org.eclipse.ui.trace",1582775707965
started,bundle,org.eclipse.ui.views.log,1.2.1.v20160829-0826,"org.eclipse.ui.views.log",1582775707965
started,bundle,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"org.eclipse.ui.workbench",1582775707966
started,bundle,org.eclipse.ui.workbench.texteditor,3.10.1.v20160818-1626,"org.eclipse.ui.workbench.texteditor",1582775707967
started,bundle,org.eclipse.update.configurator,3.3.400.v20160506-0750,"org.eclipse.update.configurator",1582775707967
started,bundle,org.eclipse.userstorage,1.0.1.v20170201-1648,"org.eclipse.userstorage",1582775707967
started,bundle,org.eclipse.userstorage.ui,1.0.1.v20170201-1648,"org.eclipse.userstorage.ui",1582775707968
started,bundle,org.eclipse.wst.common.emf,1.2.500.v201701191735,"org.eclipse.wst.common.emf",1582775707968
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107081800,"org.eclipse.wst.common.emfworkbench.integration",1582775707968
started,bundle,org.eclipse.wst.common.frameworks,1.2.200.v201304241450,"org.eclipse.wst.common.frameworks",1582775707968
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030423,"org.eclipse.wst.common.project.facet.core",1582775707969
started,bundle,org.eclipse.wst.web,1.1.800.v201312041437,"org.eclipse.wst.web",1582775707969
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1582775707969
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1582775707970
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1582775707970
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1582775707970
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1582775707971
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1582775707971
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1582775707972
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1582775707972
os,sysinfo,,,"win32",1582775707974
arch,sysinfo,,,"x86",1582775707974
ws,sysinfo,,,"win32",1582775707974
locale,sysinfo,,,"en_IN",1582775707974
processors,sysinfo,,,"4",1582775707974
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1582775707974
java.runtime.version,sysinfo,,,"1.8.0_221-b11",1582775707974
java.specification.name,sysinfo,,,"Java Platform API Specification",1582775707974
java.specification.vendor,sysinfo,,,"Oracle Corporation",1582775707974
java.specification.version,sysinfo,,,"1.8",1582775707974
java.vendor,sysinfo,,,"Oracle Corporation",1582775707974
java.version,sysinfo,,,"1.8.0_221",1582775707974
java.vm.info,sysinfo,,,"mixed mode",1582775707974
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1582775707974
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1582775707974
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1582775707974
java.vm.specification.version,sysinfo,,,"1.8",1582775707974
java.vm.vendor,sysinfo,,,"Oracle Corporation",1582775707974
java.vm.version,sysinfo,,,"25.221-b11",1582775707974
activated,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775708092
closed,view,org.eclipse.ui.views,,"org.eclipse.ui.views.ContentOutline",1582775708129
closed,view,org.eclipse.ui.ide,3.12.3.v20170119-0935,"org.eclipse.ui.views.AllMarkersView",1582775708140
closed,view,org.eclipse.ui.navigator.resources,3.5.101.v20161006-0640,"org.eclipse.ui.navigator.ProjectExplorer",1582775708152
closed,view,org.eclipse.ui,3.108.1.v20160929-1045,"org.eclipse.ui.internal.introview",1582775708163
closed,workbench,org.eclipse.ui.workbench,3.108.3.v20170216-1539,"",1582775708246
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.300.v20160504-1450,"org.eclipse.equinox.p2.garbagecollector",1582775708287
stopped,bundle,org.eclipse.m2e.logback.configuration,1.7.0.20160603-1933,"org.eclipse.m2e.logback.configuration",1582775709554
stopped,bundle,org.eclipse.recommenders.apidocs.rcp,2.4.6.v20170307-1041,"org.eclipse.recommenders.apidocs.rcp",1582775709555
stopped,bundle,org.eclipse.recommenders.coordinates.rcp,2.4.6.v20170307-1041,"org.eclipse.recommenders.coordinates.rcp",1582775709556
stopped,bundle,org.eclipse.recommenders.models,2.4.6.v20170307-1041,"org.eclipse.recommenders.models",1582775709557
stopped,bundle,org.eclipse.recommenders.coordinates,2.4.6.v20170307-1041,"org.eclipse.recommenders.coordinates",1582775709557
stopped,bundle,org.eclipse.egit.mylyn.ui,4.6.1.201703071140-r,"org.eclipse.egit.mylyn.ui",1582775709558
stopped,bundle,org.eclipse.tm.terminal.connector.local,4.2.0.201609191434,"org.eclipse.tm.terminal.connector.local",1582775709558
stopped,bundle,org.eclipse.tm.terminal.connector.process,4.2.0.201609191434,"org.eclipse.tm.terminal.connector.process",1582775709559
stopped,bundle,org.eclipse.tm.terminal.connector.serial,4.2.0.201609191434,"org.eclipse.tm.terminal.connector.serial",1582775709559
stopped,bundle,org.eclipse.tm.terminal.connector.ssh,4.2.0.201609191434,"org.eclipse.tm.terminal.connector.ssh",1582775709560
stopped,bundle,org.eclipse.tm.terminal.connector.telnet,4.2.0.201609191434,"org.eclipse.tm.terminal.connector.telnet",1582775709561
stopped,bundle,org.eclipse.tm.terminal.view.ui,4.2.0.201609191434,"org.eclipse.tm.terminal.view.ui",1582775709561
stopped,bundle,org.eclipse.egit.ui,4.6.1.201703071140-r,"org.eclipse.egit.ui",1582775709561
stopped,bundle,org.eclipse.oomph.setup.editor,1.7.0.v20170104-1401,"org.eclipse.oomph.setup.editor",1582775709562
stopped,bundle,org.eclipse.oomph.resources.edit,1.7.0.v20170103-0924,"org.eclipse.oomph.resources.edit",1582775709562
stopped,bundle,org.eclipse.oomph.workingsets.editor,1.7.0.v20161230-1057,"org.eclipse.oomph.workingsets.editor",1582775709563
stopped,bundle,org.eclipse.oomph.workingsets.edit,1.7.0.v20170104-1401,"org.eclipse.oomph.workingsets.edit",1582775709564
stopped,bundle,org.eclipse.oomph.predicates.edit,1.7.0.v20170104-1401,"org.eclipse.oomph.predicates.edit",1582775709565
stopped,bundle,org.eclipse.oomph.resources,1.7.0.v20170217-1028,"org.eclipse.oomph.resources",1582775709565
stopped,bundle,org.eclipse.oomph.workingsets,1.7.0.v20170104-1401,"org.eclipse.oomph.workingsets",1582775709565
stopped,bundle,org.eclipse.oomph.predicates,1.7.0.v20170104-1401,"org.eclipse.oomph.predicates",1582775709565
stopped,bundle,org.eclipse.egit.core,4.6.1.201703071140-r,"org.eclipse.egit.core",1582775709565
stopped,bundle,org.eclipse.datatools.enablement.hsqldb.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.hsqldb.ui",1582775709565
stopped,bundle,org.eclipse.datatools.enablement.ingres.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.ingres.ui",1582775709566
stopped,bundle,org.eclipse.datatools.enablement.postgresql.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.postgresql.ui",1582775709566
stopped,bundle,org.eclipse.datatools.enablement.sqlite.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.sqlite.ui",1582775709567
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.ui,2.4.100.v201603180253,"org.eclipse.jpt.jpa.eclipselink.ui",1582775709567
stopped,bundle,org.eclipse.jpt.jpa.ui,3.4.100.v201607131827,"org.eclipse.jpt.jpa.ui",1582775709568
stopped,bundle,org.eclipse.jpt.jpa.db.ui,2.1.200.v201603180253,"org.eclipse.jpt.jpa.db.ui",1582775709569
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.1.0.201603142002,"org.eclipse.datatools.connectivity.db.generic.ui",1582775709569
stopped,bundle,org.eclipse.datatools.connectivity.apache.derby.ui,1.1.0.201603142002,"org.eclipse.datatools.connectivity.apache.derby.ui",1582775709570
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.6.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1582775709570
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.sybase.asa.ui",1582775709571
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.sybase.ase.ui",1582775709571
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.sybase.ui",1582775709572
stopped,bundle,org.eclipse.datatools.sqltools.data.ui,1.3.0.201603142002,"org.eclipse.datatools.sqltools.data.ui",1582775709572
stopped,bundle,org.eclipse.datatools.connectivity.sqm.server.ui,1.2.0.201603142002,"org.eclipse.datatools.connectivity.sqm.server.ui",1582775709573
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.ddlgen.ui",1582775709573
stopped,bundle,org.eclipse.datatools.sqltools.db.derby.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.db.derby.ui",1582775709574
stopped,bundle,org.eclipse.datatools.sqltools.db.generic.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.db.generic.ui",1582775709574
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.debugger.core.ui",1582775709574
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.routineeditor.ui",1582775709575
stopped,bundle,org.eclipse.datatools.sqltools.sqlbuilder,1.1.0.201603142002,"org.eclipse.datatools.sqltools.sqlbuilder",1582775709575
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.1.0.201603142002,"org.eclipse.datatools.sqltools.debugger.core",1582775709576
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages,1.2.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui.pages",1582775709576
stopped,bundle,org.eclipse.datatools.sqltools.schemaobjecteditor.ui,1.2.0.200810071,"org.eclipse.datatools.sqltools.schemaobjecteditor.ui",1582775709577
stopped,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.1.0.201603142002,"org.eclipse.datatools.sqltools.sqlscrapbook",1582775709577
stopped,bundle,org.eclipse.datatools.sqltools.sqleditor,1.1.0.201603142002,"org.eclipse.datatools.sqltools.sqleditor",1582775709578
stopped,bundle,org.eclipse.datatools.sqltools.editor.core.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.editor.core.ui",1582775709578
stopped,bundle,org.eclipse.datatools.sqltools.tabledataeditor,1.1.0.201603142002,"org.eclipse.datatools.sqltools.tabledataeditor",1582775709579
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.3.0.201603142002,"org.eclipse.datatools.connectivity.sqm.core.ui",1582775709579
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.300.v201701262105,"org.eclipse.jst.j2ee.ejb.annotations.ui",1582775709580
stopped,bundle,org.eclipse.datatools.connectivity.ui.dse,1.2.0.201603142002,"org.eclipse.datatools.connectivity.ui.dse",1582775709580
stopped,bundle,org.eclipse.egit.doc,4.6.1.201703071140-r,"org.eclipse.egit.doc",1582775709581
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280609,"org.eclipse.jst.j2ee.xdoclet.runtime",1582775709581
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.300.v201701262105,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1582775709582
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.4.0.v201309172102,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1582775709582
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.5.0.v201309172102,"org.eclipse.jst.jsf.facesconfig.ui",1582775709583
stopped,bundle,org.eclipse.jst.jsf.facelet.ui,1.3.110.v201603071844,"org.eclipse.jst.jsf.facelet.ui",1582775709583
stopped,bundle,org.eclipse.jst.jsf.ui,1.6.0.v201309172102,"org.eclipse.jst.jsf.ui",1582775709584
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.5.0.v201309172102,"org.eclipse.jst.pagedesigner.jsf.ui",1582775709584
stopped,bundle,org.eclipse.jst.pagedesigner,1.7.110.v201603071844,"org.eclipse.jst.pagedesigner",1582775709585
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.5.0.v201309172102,"org.eclipse.jst.jsf.common.ui",1582775709586
stopped,bundle,org.eclipse.pde.ua.ui,1.1.0.v20160518-1843,"org.eclipse.pde.ua.ui",1582775709586
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.3.0.201603142002,"org.eclipse.datatools.connectivity.oda.template.ui",1582775709587
stopped,bundle,org.eclipse.pde.api.tools.ui,1.1.0.v20160519-0701,"org.eclipse.pde.api.tools.ui",1582775709587
stopped,bundle,org.eclipse.pde.ds.annotations,1.0.0.v20160525-1437,"org.eclipse.pde.ds.annotations",1582775709588
stopped,bundle,org.eclipse.pde.ds.ui,1.1.0.v20160518-1843,"org.eclipse.pde.ds.ui",1582775709588
stopped,bundle,org.eclipse.pde.runtime,3.5.0.v20160418-1724,"org.eclipse.pde.runtime",1582775709588
stopped,bundle,org.eclipse.pde.ui.templates,3.6.0.v20160424-1948,"org.eclipse.pde.ui.templates",1582775709589
stopped,bundle,org.eclipse.pde.ui,3.9.100.v20161102-0517,"org.eclipse.pde.ui",1582775709589
stopped,bundle,org.eclipse.ui.cheatsheets,3.5.0.v20160504-0839,"org.eclipse.ui.cheatsheets",1582775709590
stopped,bundle,org.eclipse.help.ui,4.0.200.v20160510-0758,"org.eclipse.help.ui",1582775709590
stopped,bundle,org.eclipse.help.webapp,3.8.0.v20160504-0839,"org.eclipse.help.webapp",1582775709591
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1582775709591
stopped,bundle,org.eclipse.ui.intro.universal,3.3.1.v20160829-1558,"org.eclipse.ui.intro.universal",1582775709592
stopped,bundle,org.eclipse.ui.intro.quicklinks,1.0.0.v20160515-0255,"org.eclipse.ui.intro.quicklinks",1582775709592
stopped,bundle,org.eclipse.wtp.epp.package.jee.intro,1.3.0.v201006142040,"org.eclipse.wtp.epp.package.jee.intro",1582775709592
stopped,bundle,org.eclipse.ui.intro,3.5.2.v20161116-1147,"org.eclipse.ui.intro",1582775709592
stopped,bundle,org.eclipse.help.base,4.1.2.v20170301-0400,"org.eclipse.help.base",1582775709593
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.900.v201701262139,"org.eclipse.jst.ws.axis.creation.ui",1582775709593
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.900.v201701262139,"org.eclipse.jst.ws.axis.consumption.ui",1582775709594
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.200.v201309242118,"org.eclipse.jst.ws.axis2.creation.ui",1582775709594
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.200.v201309242118,"org.eclipse.jst.ws.axis2.consumption.ui",1582775709595
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.200.v201309242118,"org.eclipse.jst.ws.axis2.creation.core",1582775709595
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.200.v201309242118,"org.eclipse.jst.ws.axis2.consumption.core",1582775709595
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.300.v201403242125,"org.eclipse.jst.ws.cxf.creation.ui",1582775709596
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.950.v201701262139,"org.eclipse.jst.ws.creation.ui",1582775709596
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.400.v201701262158,"org.eclipse.jst.ws.cxf.consumption.ui",1582775709597
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.850.v201701262139,"org.eclipse.jst.ws.consumption.ui",1582775709597
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.400.v201309242118,"org.eclipse.jst.ws.axis2.ui",1582775709598
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.600.v201505131719,"org.eclipse.jst.ws.uddiregistry",1582775709598
stopped,bundle,org.eclipse.jst.ws.ui,1.0.600.v201701262139,"org.eclipse.jst.ws.ui",1582775709599
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.900.v201612121628,"org.eclipse.wst.ws.explorer",1582775709599
stopped,bundle,org.eclipse.equinox.http.jetty,3.3.0.v20160324-1850,"org.eclipse.equinox.http.jetty",1582775709600
stopped,bundle,org.eclipse.wst.server.preview,1.1.400.v201703062119,"org.eclipse.wst.server.preview",1582775709600
stopped,bundle,org.eclipse.jgit.archive,4.6.1.201703071140-r,"org.eclipse.jgit.archive",1582775709601
stopped,bundle,org.eclipse.jgit,4.6.1.201703071140-r,"org.eclipse.jgit",1582775709601
stopped,bundle,org.eclipse.m2e.editor,1.7.0.20160603-1933,"org.eclipse.m2e.editor",1582775709601
stopped,bundle,org.eclipse.m2e.editor.xml,1.7.0.20160603-1933,"org.eclipse.m2e.editor.xml",1582775709602
stopped,bundle,org.eclipse.m2e.discovery,1.7.0.20160603-1933,"org.eclipse.m2e.discovery",1582775709602
stopped,bundle,org.eclipse.m2e.importer,1.7.0.20160603-1933,"org.eclipse.m2e.importer",1582775709603
stopped,bundle,org.eclipse.m2e.wtp.jaxrs,1.3.1.20160831-1005,"org.eclipse.m2e.wtp.jaxrs",1582775709603
stopped,bundle,org.eclipse.m2e.wtp.jpa,1.3.1.20160831-1005,"org.eclipse.m2e.wtp.jpa",1582775709604
stopped,bundle,org.eclipse.m2e.wtp.jsf,1.3.1.20160831-1005,"org.eclipse.m2e.wtp.jsf",1582775709604
stopped,bundle,org.eclipse.m2e.wtp,1.3.1.20160831-1005,"org.eclipse.m2e.wtp",1582775709605
stopped,bundle,org.eclipse.m2e.jdt,1.7.0.20160603-1933,"org.eclipse.m2e.jdt",1582775709606
stopped,bundle,org.eclipse.m2e.launching,1.7.0.20160603-1933,"org.eclipse.m2e.launching",1582775709606
stopped,bundle,org.eclipse.m2e.profiles.ui,1.7.0.20160603-1933,"org.eclipse.m2e.profiles.ui",1582775709607
stopped,bundle,org.eclipse.m2e.refactoring,1.7.0.20160603-1933,"org.eclipse.m2e.refactoring",1582775709607
stopped,bundle,org.eclipse.m2e.profiles.core,1.7.0.20160603-1933,"org.eclipse.m2e.profiles.core",1582775709607
stopped,bundle,org.eclipse.m2e.wtp.overlay.ui,1.3.1.20160831-1005,"org.eclipse.m2e.wtp.overlay.ui",1582775709608
stopped,bundle,org.eclipse.m2e.wtp.overlay,1.3.1.20160831-1005,"org.eclipse.m2e.wtp.overlay",1582775709608
stopped,bundle,org.eclipse.recommenders.chain.rcp,2.4.6.v20170307-1041,"org.eclipse.recommenders.chain.rcp",1582775709608
stopped,bundle,org.eclipse.recommenders.completion.rcp,2.4.6.v20170307-1041,"org.eclipse.recommenders.completion.rcp",1582775709609
stopped,bundle,org.eclipse.recommenders.rcp,2.4.6.v20170307-1041,"org.eclipse.recommenders.rcp",1582775709609
stopped,bundle,org.eclipse.recommenders.injection,2.4.6.v20170307-1041,"org.eclipse.recommenders.injection",1582775709610
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20100503,"org.eclipse.equinox.http.jetty",1582775709610
stopped,bundle,org.eclipse.m2e.core.ui,1.7.0.20160603-1933,"org.eclipse.m2e.core.ui",1582775709611
stopped,bundle,org.eclipse.m2e.core,1.7.0.20160603-1933,"org.eclipse.m2e.core",1582775709611
stopped,bundle,org.eclipse.recommenders.utils.rcp,2.4.6.v20170307-1041,"org.eclipse.recommenders.utils.rcp",1582775709612
stopped,bundle,org.eclipse.wst.jsdt.js.bower,1.0.200.v201610220243,"org.eclipse.wst.jsdt.js.bower",1582775709612
stopped,bundle,org.eclipse.wst.jsdt.js.node,1.0.200.v201610211901,"org.eclipse.wst.jsdt.js.node",1582775709612
stopped,bundle,org.eclipse.wst.jsdt.js.node.common,1.0.0.v201605131737,"org.eclipse.wst.jsdt.js.node.common",1582775709613
stopped,bundle,org.eclipse.wst.jsdt.js.npm,1.0.200.v201610211901,"org.eclipse.wst.jsdt.js.npm",1582775709613
stopped,bundle,org.eclipse.epp.logging.aeri.core,2.0.4.v20170307-1435,"org.eclipse.epp.logging.aeri.core",1582775709613
stopped,bundle,org.eclipse.mylyn.context.tasks.ui,3.21.0.v20160815-2336,"org.eclipse.mylyn.context.tasks.ui",1582775709613
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.21.0.v20160909-1813,"org.eclipse.mylyn.bugzilla.ui",1582775709613
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.21.0.v20160909-1813,"org.eclipse.mylyn.bugzilla.core",1582775709613
stopped,bundle,org.eclipse.mylyn.java.tasks,3.21.0.v20160701-1337,"org.eclipse.mylyn.java.tasks",1582775709614
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.21.0.v20160929-1805,"org.eclipse.mylyn.tasks.bugs",1582775709614
stopped,bundle,org.eclipse.mylyn.tasks.index.core,3.21.0.v20160630-2019,"org.eclipse.mylyn.tasks.index.core",1582775709615
stopped,bundle,org.eclipse.mylyn.team.ui,3.21.0.v20160701-1337,"org.eclipse.mylyn.team.ui",1582775709615
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,2.10.1.v20161129-1925,"org.eclipse.mylyn.wikitext.tasks.ui",1582775709615
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.21.0.v20160913-2131,"org.eclipse.mylyn.tasks.ui",1582775709615
stopped,bundle,org.eclipse.mylyn.wikitext.context.ui,2.10.1.v20161129-1925,"org.eclipse.mylyn.wikitext.context.ui",1582775709616
