what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.rse.subsystems.files.dstore,2.1.300.201403100950,"org.eclipse.rse.subsystems.files.dstore",1582775666044
stopped,bundle,org.eclipse.rse.subsystems.processes.dstore,2.1.400.201403100950,"org.eclipse.rse.subsystems.processes.dstore",1582775666044
stopped,bundle,org.eclipse.rse.subsystems.shells.dstore,2.1.400.201403100950,"org.eclipse.rse.subsystems.shells.dstore",1582775666044
stopped,bundle,org.eclipse.rse.connectorservice.dstore,3.1.301.201403100950,"org.eclipse.rse.connectorservice.dstore",1582775666045
stopped,bundle,org.eclipse.rse.subsystems.files.local,2.1.300.201403251512,"org.eclipse.rse.subsystems.files.local",1582775666045
stopped,bundle,org.eclipse.rse.subsystems.processes.local,2.1.400.201403100950,"org.eclipse.rse.subsystems.processes.local",1582775666045
stopped,bundle,org.eclipse.rse.subsystems.shells.local,2.1.400.201403100950,"org.eclipse.rse.subsystems.shells.local",1582775666045
stopped,bundle,org.eclipse.rse.connectorservice.local,2.1.400.201403100950,"org.eclipse.rse.connectorservice.local",1582775666045
stopped,bundle,org.eclipse.rse.subsystems.files.ssh,2.1.300.201403100950,"org.eclipse.rse.subsystems.files.ssh",1582775666045
stopped,bundle,org.eclipse.rse.subsystems.shells.ssh,2.1.400.201403100950,"org.eclipse.rse.subsystems.shells.ssh",1582775666046
stopped,bundle,org.eclipse.rse.connectorservice.ssh,2.1.300.201505220524,"org.eclipse.rse.connectorservice.ssh",1582775666046
stopped,bundle,org.eclipse.rse.connectorservice.telnet,1.2.300.201505220524,"org.eclipse.rse.connectorservice.telnet",1582775666047
stopped,bundle,org.eclipse.rse.dstore.security,3.0.400.201403100950,"org.eclipse.rse.dstore.security",1582775666047
stopped,bundle,org.eclipse.rse.efs,2.1.401.201507172212,"org.eclipse.rse.efs",1582775666047
stopped,bundle,org.eclipse.rse.subsystems.files.ftp,2.2.100.201601281414,"org.eclipse.rse.subsystems.files.ftp",1582775666047
stopped,bundle,org.eclipse.rse.subsystems.shells.core,3.1.300.201403271554,"org.eclipse.rse.subsystems.shells.core",1582775666047
stopped,bundle,org.eclipse.rse.subsystems.files.core,3.3.1.201403100950,"org.eclipse.rse.subsystems.files.core",1582775666047
stopped,bundle,org.eclipse.rse.subsystems.processes.shell.linux,1.1.400.201403100950,"org.eclipse.rse.subsystems.processes.shell.linux",1582775666048
stopped,bundle,org.eclipse.rse.subsystems.processes.core,3.1.300.201403100950,"org.eclipse.rse.subsystems.processes.core",1582775666049
stopped,bundle,org.eclipse.rse.ui,3.3.300.201610252046,"org.eclipse.rse.ui",1582775666056
stopped,bundle,org.eclipse.ui.console,3.6.201.v20161107-0337,"org.eclipse.ui.console",1582775666056
stopped,bundle,org.eclipse.ui.editors,3.10.1.v20161106-1856,"org.eclipse.ui.editors",1582775666057
stopped,bundle,org.eclipse.wst.common.snippets,1.2.300.v201602270217,"org.eclipse.wst.common.snippets",1582775666057
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.10.1.v20160818-1626,"org.eclipse.ui.workbench.texteditor",1582775666057
stopped,bundle,org.eclipse.compare.core,3.6.0.v20160418-1534,"org.eclipse.compare.core",1582775666057
stopped,bundle,org.eclipse.emf.mapping.ecore2ecore.editor,2.7.0.v20160526-0356,"org.eclipse.emf.mapping.ecore2ecore.editor",1582775666057
stopped,bundle,org.eclipse.emf.ecore.editor,2.12.0.v20160526-0356,"org.eclipse.emf.ecore.editor",1582775666057
stopped,bundle,org.eclipse.emf.mapping.ecore2xml.ui,2.8.0.v20160526-0356,"org.eclipse.emf.mapping.ecore2xml.ui",1582775666057
stopped,bundle,org.eclipse.emf.mapping.ui,2.7.0.v20160526-0356,"org.eclipse.emf.mapping.ui",1582775666057
stopped,bundle,org.eclipse.emf.edit.ui,2.12.0.v20160526-0356,"org.eclipse.emf.edit.ui",1582775666057
stopped,bundle,org.eclipse.gef,3.11.0.201606061308,"org.eclipse.gef",1582775666057
stopped,bundle,org.eclipse.cft.server.verify.ui,1.0.1.v201703012110,"org.eclipse.cft.server.verify.ui",1582775666057
stopped,bundle,org.eclipse.datatools.connectivity.oda.flatfile.ui,3.2.0.201603142002,"org.eclipse.datatools.connectivity.oda.flatfile.ui",1582775666058
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.3.0.201603142002,"org.eclipse.datatools.enablement.oda.ws.ui",1582775666058
stopped,bundle,org.eclipse.datatools.enablement.oda.xml.ui,1.3.0.201603142002,"org.eclipse.datatools.enablement.oda.xml.ui",1582775666058
stopped,bundle,org.eclipse.datatools.connectivity.oda.design.ui,3.3.0.201603142002,"org.eclipse.datatools.connectivity.oda.design.ui",1582775666058
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.iseries.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.ibm.db2.iseries.ui",1582775666058
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.luw.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.ibm.db2.luw.ui",1582775666058
stopped,bundle,org.eclipse.datatools.enablement.ibm.db2.zseries.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.ibm.db2.zseries.ui",1582775666059
stopped,bundle,org.eclipse.datatools.enablement.ibm.informix.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.ibm.informix.ui",1582775666059
stopped,bundle,org.eclipse.datatools.enablement.msft.sqlserver.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.msft.sqlserver.ui",1582775666059
stopped,bundle,org.eclipse.datatools.enablement.mysql.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.mysql.ui",1582775666059
stopped,bundle,org.eclipse.datatools.enablement.oracle.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.oracle.ui",1582775666059
stopped,bundle,org.eclipse.datatools.enablement.sap.maxdb.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.sap.maxdb.ui",1582775666059
stopped,bundle,org.eclipse.datatools.connectivity.ui,1.3.0.201603142002,"org.eclipse.datatools.connectivity.ui",1582775666059
stopped,bundle,org.eclipse.datatools.enablement.ibm.ui,1.1.0.201603142002,"org.eclipse.datatools.enablement.ibm.ui",1582775666060
stopped,bundle,org.eclipse.datatools.sqltools.sql.ui,1.1.0.201603142002,"org.eclipse.datatools.sqltools.sql.ui",1582775666060
stopped,bundle,org.eclipse.rse.services.dstore,3.3.0.201406041609,"org.eclipse.rse.services.dstore",1582775666060
stopped,bundle,org.eclipse.dstore.core,3.4.0.201501311530,"org.eclipse.dstore.core",1582775666174
stopped,bundle,org.eclipse.dstore.extra,2.1.400.201403100950,"org.eclipse.dstore.extra",1582775666176
stopped,bundle,org.eclipse.emf.common.ui,2.11.0.v20160526-0356,"org.eclipse.emf.common.ui",1582775666176
stopped,bundle,org.eclipse.equinox.p2.ui.importexport,1.1.200.v20160521-1138,"org.eclipse.equinox.p2.ui.importexport",1582775666177
stopped,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.3.0.v20161124-1529,"org.eclipse.equinox.p2.ui.sdk.scheduler",1582775666177
stopped,bundle,org.eclipse.wst.common.modulecore.ui,1.0.300.v201505072128,"org.eclipse.wst.common.modulecore.ui",1582775666177
stopped,bundle,org.eclipse.wst.server.http.core,1.0.300.v201606081655,"org.eclipse.wst.server.http.core",1582775666177
stopped,bundle,org.eclipse.wst.web,1.1.800.v201312041437,"org.eclipse.wst.web",1582775666177
stopped,bundle,org.eclipse.wst.ws.ui,1.1.300.v201503231435,"org.eclipse.wst.ws.ui",1582775666178
stopped,bundle,org.eclipse.wst.wsi,1.0.600.v201505131719,"org.eclipse.wst.wsi",1582775666178
stopped,bundle,org.eclipse.wst.ws,1.1.400.v201503231435,"org.eclipse.wst.ws",1582775666178
stopped,bundle,org.eclipse.wst.server.core,1.9.0.v201610211907,"org.eclipse.wst.server.core",1582775666178
stopped,bundle,org.eclipse.wst.server.discovery,1.3.0.v201606030549,"org.eclipse.wst.server.discovery",1582775666180
stopped,bundle,org.eclipse.equinox.p2.ui,2.4.100.v20160419-0834,"org.eclipse.equinox.p2.ui",1582775666180
stopped,bundle,org.eclipse.equinox.security.ui,1.1.300.v20150803-1225,"org.eclipse.equinox.security.ui",1582775666181
stopped,bundle,org.eclipse.jsch.ui,1.3.0.v20160323-1650,"org.eclipse.jsch.ui",1582775666181
stopped,bundle,org.eclipse.mylyn.commons.ui,3.21.0.v20160630-1702,"org.eclipse.mylyn.commons.ui",1582775666181
stopped,bundle,org.eclipse.mylyn.monitor.ui,3.21.0.v20160630-1702,"org.eclipse.mylyn.monitor.ui",1582775666181
stopped,bundle,org.eclipse.pde.junit.runtime,3.5.0.v20151013-0625,"org.eclipse.pde.junit.runtime",1582775666181
stopped,bundle,org.eclipse.tm.terminal.control,4.2.0.201609191434,"org.eclipse.tm.terminal.control",1582775666181
stopped,bundle,org.eclipse.ui.browser,3.5.2.v20161114-0210,"org.eclipse.ui.browser",1582775666181
stopped,bundle,org.eclipse.ui.views.log,1.2.1.v20160829-0826,"org.eclipse.ui.views.log",1582775666181
stopped,bundle,org.eclipse.wst.command.env.ui,1.1.200.v201503231435,"org.eclipse.wst.command.env.ui",1582775666182
stopped,bundle,org.eclipse.wst.validation.ui,1.2.500.v201310231452,"org.eclipse.wst.validation.ui",1582775666182
stopped,bundle,org.eclipse.wst.common.frameworks.ui,1.2.400.v201504292002,"org.eclipse.wst.common.frameworks.ui",1582775666182
stopped,bundle,org.eclipse.wst.common.project.facet.ui,1.4.600.v201505072140,"org.eclipse.wst.common.project.facet.ui",1582775666182
stopped,bundle,org.eclipse.wst.internet.monitor.ui,1.0.700.v201309182039,"org.eclipse.wst.internet.monitor.ui",1582775666182
stopped,bundle,org.eclipse.wst.xsl.launching,1.1.0.v201304240928,"org.eclipse.wst.xsl.launching",1582775666182
stopped,bundle,org.eclipse.ui.ide,3.12.3.v20170119-0935,"org.eclipse.ui.ide",1582775666209
stopped,bundle,org.eclipse.ui.views.properties.tabbed,3.7.0.v20160310-0903,"org.eclipse.ui.views.properties.tabbed",1582775666209
stopped,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.500.v201505131719,"org.eclipse.wst.ws.service.policy.ui",1582775666210
stopped,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1582775666210
stopped,bundle,org.eclipse.update.ui,3.2.300.v20100512,"org.eclipse.update.ui",1582775666210
stopped,bundle,org.eclipse.ui.monitoring,1.1.2.v20170203-1115,"org.eclipse.ui.monitoring",1582775666210
stopped,bundle,org.eclipse.ui.navigator,3.6.101.v20161006-1120,"org.eclipse.ui.navigator",1582775666210
stopped,bundle,org.eclipse.ui.net,1.3.0.v20160426-1633,"org.eclipse.ui.net",1582775666210
stopped,bundle,org.eclipse.ui.trace,1.0.400.v20160509-1055,"org.eclipse.ui.trace",1582775666214
stopped,bundle,org.eclipse.userstorage.ui,1.0.1.v20170201-1648,"org.eclipse.userstorage.ui",1582775666214
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1582775707884
started,bundle,org.eclipse.osgi,3.11.3.v20170209-1843,"org.eclipse.osgi",1582775707888
started,bundle,org.eclipse.equinox.simpleconfigurator,1.1.200.v20160504-1450,"org.eclipse.equinox.simpleconfigurator",1582775707890
started,bundle,com.ibm.icu,56.1.0.v201601250100,"com.ibm.icu",1582775707894
started,bundle,org.apache.felix.gogo.command,0.10.0.v201209301215,"org.apache.felix.gogo.command",1582775707895
started,bundle,org.apache.felix.gogo.runtime,0.10.0.v201209301036,"org.apache.felix.gogo.runtime",1582775707895
started,bundle,org.apache.felix.gogo.shell,0.10.0.v201212101605,"org.apache.felix.gogo.shell",1582775707896
started,bundle,org.eclipse.cft.server.verify.ui,1.0.1.v201703012110,"org.eclipse.cft.server.verify.ui",1582775707897
started,bundle,org.eclipse.compare,3.7.1.v20170103-1805,"org.eclipse.compare",1582775707898
started,bundle,org.eclipse.compare.core,3.6.0.v20160418-1534,"org.eclipse.compare.core",1582775707899
started,bundle,org.eclipse.core.contenttype,3.5.100.v20160418-1621,"org.eclipse.core.contenttype",1582775707900
started,bundle,org.eclipse.core.expressions,3.5.100.v20160418-1621,"org.eclipse.core.expressions",1582775707900
started,bundle,org.eclipse.core.filebuffers,3.6.0.v20160503-1849,"org.eclipse.core.filebuffers",1582775707901
started,bundle,org.eclipse.core.filesystem,1.6.1.v20161113-2349,"org.eclipse.core.filesystem",1582775707902
started,bundle,org.eclipse.core.jobs,3.8.0.v20160509-0411,"org.eclipse.core.jobs",1582775707903
started,bundle,org.eclipse.core.net,1.3.0.v20160418-1534,"org.eclipse.core.net",1582775707904
started,bundle,org.eclipse.core.resources,3.11.1.v20161107-2032,"org.eclipse.core.resources",1582775707905
started,bundle,org.eclipse.core.runtime,3.12.0.v20160606-1342,"org.eclipse.core.runtime",1582775707906
started,bundle,org.eclipse.debug.core,3.10.100.v20160419-1720,"org.eclipse.debug.core",1582775707907
started,bundle,org.eclipse.e4.core.contexts,1.5.1.v20170203-1100,"org.eclipse.e4.core.contexts",1582775707907
started,bundle,org.eclipse.e4.core.di,1.6.1.v20160712-0927,"org.eclipse.e4.core.di",1582775707908
started,bundle,org.eclipse.e4.core.di.extensions,0.14.0.v20160211-1614,"org.eclipse.e4.core.di.extensions",1582775707909
started,bundle,org.eclipse.e4.core.services,2.0.100.v20160509-1032,"org.eclipse.e4.core.services",1582775707910
started,bundle,org.eclipse.e4.ui.bindings,0.11.100.v20160509-1025,"org.eclipse.e4.ui.bindings",1582775707911
started,bundle,org.eclipse.e4.ui.css.swt,0.12.100.v20160517-1505,"org.eclipse.e4.ui.css.swt",1582775707911
started,bundle,org.eclipse.e4.ui.css.swt.theme,0.10.100.v20160523-0836,"org.eclipse.e4.ui.css.swt.theme",1582775707912
started,bundle,org.eclipse.e4.ui.di,1.1.100.v20160506-0759,"org.eclipse.e4.ui.di",1582775707913
started,bundle,org.eclipse.e4.ui.model.workbench,1.2.0.v20160229-1459,"org.eclipse.e4.ui.model.workbench",1582775707914
started,bundle,org.eclipse.e4.ui.services,1.2.100.v20160506-0759,"org.eclipse.e4.ui.services",1582775707914
started,bundle,org.eclipse.e4.ui.workbench,1.4.0.v20160517-1624,"org.eclipse.e4.ui.workbench",1582775707915
started,bundle,org.eclipse.e4.ui.workbench.addons.swt,1.2.101.v20170206-1129,"org.eclipse.e4.ui.workbench.addons.swt",1582775707916
started,bundle,org.eclipse.e4.ui.workbench.renderers.swt,0.14.1.v20170117-1415,"org.eclipse.e4.ui.workbench.renderers.swt",1582775707917
started,bundle,org.eclipse.e4.ui.workbench.swt,0.14.1.v20160829-0832,"org.eclipse.e4.ui.workbench.swt",1582775707917
started,bundle,org.eclipse.ecf,3.8.0.v20160823-2221,"org.eclipse.ecf",1582775707918
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20160823-2221,"org.eclipse.ecf.filetransfer",1582775707919
started,bundle,org.eclipse.ecf.identity,3.7.0.v20160823-2221,"org.eclipse.ecf.identity",1582775707919
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.200.v20160823-2221,"org.eclipse.ecf.provider.filetransfer",1582775707920
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient4,1.1.100.v20160823-2221,"org.eclipse.ecf.provider.filetransfer.httpclient4",1582775707921
started,bundle,org.eclipse.egit.core,4.6.1.201703071140-r,"org.eclipse.egit.core",1582775707922
started,bundle,org.eclipse.egit.ui,4.6.1.201703071140-r,"org.eclipse.egit.ui",1582775707924
started,bundle,org.eclipse.emf.common,2.12.0.v20160420-0247,"org.eclipse.emf.common",1582775707924
started,bundle,org.eclipse.emf.common.ui,2.11.0.v20160526-0356,"org.eclipse.emf.common.ui",1582775707925
started,bundle,org.eclipse.emf.ecore,2.12.0.v20160420-0247,"org.eclipse.emf.ecore",1582775707925
started,bundle,org.eclipse.emf.ecore.xmi,2.12.0.v20160420-0247,"org.eclipse.emf.ecore.xmi",1582775707925
started,bundle,org.eclipse.emf.edit,2.12.0.v20160526-0356,"org.eclipse.emf.edit",1582775707925
started,bundle,org.eclipse.emf.edit.ui,2.12.0.v20160526-0356,"org.eclipse.emf.edit.ui",1582775707925
started,bundle,org.eclipse.epp.logging.aeri.core,2.0.4.v20170307-1435,"org.eclipse.epp.logging.aeri.core",1582775707926
started,bundle,org.eclipse.equinox.app,1.3.400.v20150715-1528,"org.eclipse.equinox.app",1582775707926
started,bundle,org.eclipse.equinox.common,3.8.0.v20160509-1230,"org.eclipse.equinox.common",1582775707926
started,bundle,org.eclipse.equinox.console,1.1.200.v20150929-1405,"org.eclipse.equinox.console",1582775707927
started,bundle,org.eclipse.equinox.ds,1.4.400.v20160226-2036,"org.eclipse.equinox.ds",1582775707927
started,bundle,org.eclipse.equinox.event,1.3.200.v20160324-1850,"org.eclipse.equinox.event",1582775707927
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.500.v20160419-0834,"org.eclipse.equinox.p2.artifact.repository",1582775707928
started,bundle,org.eclipse.equinox.p2.core,2.4.100.v20160419-0834,"org.eclipse.equinox.p2.core",1582775707928
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.1.100.v20150423-1455,"org.eclipse.equinox.p2.directorywatcher",1582775707928
started,bundle,org.eclipse.equinox.p2.engine,2.4.100.v20160419-0834,"org.eclipse.equinox.p2.engine",1582775707929
started,bundle,org.eclipse.equinox.p2.metadata,2.3.100.v20160427-2220,"org.eclipse.equinox.p2.metadata",1582775707929
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.300.v20160419-0834,"org.eclipse.equinox.p2.metadata.repository",1582775707929
started,bundle,org.eclipse.equinox.p2.operations,2.4.200.v20160504-1450,"org.eclipse.equinox.p2.operations",1582775707929
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.400.v20160504-1450,"org.eclipse.equinox.p2.reconciler.dropins",1582775707930
started,bundle,org.eclipse.equinox.p2.repository,2.3.200.v20160421-0324,"org.eclipse.equinox.p2.repository",1582775707930
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.1.201.v20161115-1927,"org.eclipse.equinox.p2.transport.ecf",1582775707930
started,bundle,org.eclipse.equinox.p2.ui,2.4.100.v20160419-0834,"org.eclipse.equinox.p2.ui",1582775707931
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.3.0.v20161124-1529,"org.eclipse.equinox.p2.ui.sdk.scheduler",1582775707931
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.300.v20161124-1529,"org.eclipse.equinox.p2.updatechecker",1582775707931
started,bundle,org.eclipse.equinox.preferences,3.6.1.v20160815-1406,"org.eclipse.equinox.preferences",1582775707932
started,bundle,org.eclipse.equinox.registry,3.6.100.v20160223-2218,"org.eclipse.equinox.registry",1582775707932
started,bundle,org.eclipse.equinox.security,1.2.200.v20150715-1528,"org.eclipse.equinox.security",1582775707932
started,bundle,org.eclipse.equinox.util,1.0.500.v20130404-1337,"org.eclipse.equinox.util",1582775707933
started,bundle,org.eclipse.help,3.7.0.v20160602-1307,"org.eclipse.help",1582775707933
started,bundle,org.eclipse.jdt.core,3.12.3.v20170228-1205,"org.eclipse.jdt.core",1582775707934
started,bundle,org.eclipse.jdt.core.manipulation,1.7.0.v20160419-0705,"org.eclipse.jdt.core.manipulation",1582775707934
started,bundle,org.eclipse.jdt.launching,3.8.101.v20161111-2014,"org.eclipse.jdt.launching",1582775707935
started,bundle,org.eclipse.jdt.ui,3.12.2.v20160929-0804,"org.eclipse.jdt.ui",1582775707937
started,bundle,org.eclipse.jem.util,2.1.200.v201404021757,"org.eclipse.jem.util",1582775707938
started,bundle,org.eclipse.jgit,4.6.1.201703071140-r,"org.eclipse.jgit",1582775707938
started,bundle,org.eclipse.jsch.core,1.3.0.v20160422-1917,"org.eclipse.jsch.core",1582775707939
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201302011850,"org.eclipse.jst.j2ee.webservice",1582775707939
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201302011850,"org.eclipse.jst.j2ee.webservice.ui",1582775707939
started,bundle,org.eclipse.ltk.core.refactoring,3.7.0.v20160419-0705,"org.eclipse.ltk.core.refactoring",1582775707940
started,bundle,org.eclipse.ltk.ui.refactoring,3.8.0.v20160518-1817,"org.eclipse.ltk.ui.refactoring",1582775707940
started,bundle,org.eclipse.m2e.logback.configuration,1.7.0.20160603-1933,"org.eclipse.m2e.logback.configuration",1582775707941
started,bundle,org.eclipse.mylyn.bugzilla.core,3.21.0.v20160909-1813,"org.eclipse.mylyn.bugzilla.core",1582775707941
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.21.0.v20160909-1813,"org.eclipse.mylyn.bugzilla.ui",1582775707941
started,bundle,org.eclipse.mylyn.commons.core,3.21.0.v20160707-1856,"org.eclipse.mylyn.commons.core",1582775707942
started,bundle,org.eclipse.mylyn.commons.net,3.21.0.v20160630-1702,"org.eclipse.mylyn.commons.net",1582775707942
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.13.0.v20160630-1702,"org.eclipse.mylyn.commons.notifications.core",1582775707942
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.13.0.v20160721-2347,"org.eclipse.mylyn.commons.notifications.feed",1582775707942
started,bundle,org.eclipse.mylyn.commons.notifications.ui,1.13.0.v20160630-1702,"org.eclipse.mylyn.commons.notifications.ui",1582775707943
started,bundle,org.eclipse.mylyn.commons.repositories.ui,1.13.0.v20160630-1702,"org.eclipse.mylyn.commons.repositories.ui",1582775707943
started,bundle,org.eclipse.mylyn.commons.ui,3.21.0.v20160630-1702,"org.eclipse.mylyn.commons.ui",1582775707943
started,bundle,org.eclipse.mylyn.commons.workbench,3.21.0.v20160630-1702,"org.eclipse.mylyn.commons.workbench",1582775707944
started,bundle,org.eclipse.mylyn.context.core,3.21.0.v20160701-1337,"org.eclipse.mylyn.context.core",1582775707944
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.21.0.v20160815-2336,"org.eclipse.mylyn.context.tasks.ui",1582775707944
started,bundle,org.eclipse.mylyn.monitor.ui,3.21.0.v20160630-1702,"org.eclipse.mylyn.monitor.ui",1582775707945
started,bundle,org.eclipse.mylyn.tasks.ui,3.21.0.v20160913-2131,"org.eclipse.mylyn.tasks.ui",1582775707946
started,bundle,org.eclipse.mylyn.team.ui,3.21.0.v20160701-1337,"org.eclipse.mylyn.team.ui",1582775707946
